-2.8362160784122135,-3.6932276256534733,0
-2.791738981762418,-1.5496622760454994,0
-2.5040961834441178,-3.632933749801396,0
-3.8926778471876506,-2.0682161659179186,0
-3.6002768220121673,-3.631681202171861,0
-3.7484240324831393,-3.167347927297234,0
-3.6754323863162273,-3.1967867650662956,0
-3.08354898256855,-2.2591341483709546,0
-4.296329792265604,-2.0266510221298955,0
-2.7054759898420455,-3.614998322955204,0
-3.788525405387454,-3.288091836856465,0
-2.6317806590394848,-3.222512975801354,0
-4.197972546240882,-3.4371021143304814,0
-3.1643321298078684,-3.3996237345171187,0
-2.2069409788302563,-2.609630100665692,0
-3.3537871372404497,-3.53240259514741,0
-2.101837693978001,-2.164704143283209,0
-3.294897616469489,-3.326503822840698,0
-4.4826579243090965,-3.759776092231993,0
-4.009627478446665,-3.803828052931335,0
-3.7115571566194094,-1.7306020038084209,0
-1.3952093649889379,-2.819097088511225,0
-2.0468686845998705,-3.0308227113429433,0
-4.070223252096028,-3.6836079342624033,0
-2.62776358332768,-2.9502414384314677,0
-3.233863162298847,-3.4619390337587292,0
-2.8816805595356705,-5.009027766211137,0
-2.10143200561564,-1.3182944129918044,0
-5.664601945277932,-1.5706140419373997,0
-3.4057846783832404,-2.870526500205413,0
-3.157872156105957,-2.299044568609277,0
-3.0795916187430374,-2.7934086805755065,0
-3.1312724855873224,-1.9081310575642543,0
-3.5289772143340037,-2.6064890359643704,0
-4.483506453620629,-0.1941009475277249,0
-1.9809768088905497,-3.840800678181391,0
-3.919848812210752,-3.1226367598754567,0
-2.1525996926713726,-1.6598810996967739,0
-4.698728742788312,-1.9843213447289862,0
-3.2835529581573337,-3.092211751324898,0
-2.7473394968027973,-3.2723316040491683,0
-3.1760292037761353,-2.550298728961151,0
-2.959034463260003,-1.3889612414982713,0
-1.7970640848653696,-0.4072154152620584,0
-2.8676244048047437,-4.314078347579245,0
-3.133247678532615,-3.7110786414901913,0
-2.9561291439593185,-3.2985301003100487,0
-4.49393828235267,-3.261477233778806,0
-2.8312661346740966,-1.9432896460434161,0
-1.6873709437069837,-3.2841937869593334,0
2.892493370605855,2.0380889780041933,1
1.8585819235586534,3.604508415851483,1
3.043799413084315,2.878426534611603,1
3.0323267545150365,3.7088835013698844,1
2.1065306202800005,4.107785802565263,1
2.2830252741881623,2.212530637026097,1
2.91483687720041,2.996695220659585,1
1.3554514993290079,3.768339067996278,1
3.778929760095724,5.086288301426737,1
3.1312786487815814,1.8595233393268302,1
3.529043851466988,3.795910740522858,1
-0.02864904042261074,2.273811479103337,1
4.265029790308066,2.362263983905452,1
4.397803780850566,2.362556780579059,1
5.427244289440855,1.0870155825974124,1
2.377228088147822,1.009152838644079,1
4.570907012431809,3.029180730602446,1
3.144809467365295,2.4428084202841434,1
3.7982301023144043,4.728496110313959,1
4.209907040750297,1.7194834919932618,1
1.8667644625579183,3.864110314757435,1
3.583657918333401,1.9132728684057734,1
2.466706735732805,3.9714881051239517,1
2.437132817999355,2.6954689179666604,1
4.121110143218055,2.2360245950539275,1
3.6161572006002354,4.01379160369564,1
1.116620745507916,1.4984575792452215,1
1.755460002048259,4.167998039056702,1
3.528595370464181,1.7594653803410292,1
1.5007922196623917,2.8144597050027733,1
2.922758885487056,3.3832294417153292,1
1.8131979668203688,3.961366220815775,1
3.298804357628595,3.951224433468642,1
3.2830590459979296,2.058655372746998,1
4.058466454858898,3.9380794528163263,1
3.2975910374553195,2.052912020558031,1
4.321383053355962,2.3052477626916854,1
5.001789527154035,2.1419105636590805,1
4.479786775507755,3.1389963350601993,1
2.4653418795995505,1.108918781582346,1
2.128961143927241,2.80679939532132,1
2.0403457938876883,1.7995187463427984,1
3.04847360960972,1.7253418804281007,1
2.795204579463233,0.9932574209182352,1
2.9925953582981015,2.531947500182028,1
4.741002689265434,2.780551475548349,1
2.4641171614200497,3.4863479943086366,1
3.765609653343116,1.9510044330027771,1
3.0912060794444907,4.257117716516107,1
2.8312014975839097,1.5596990613243547,1
